1790.54	99.5
1790.65	99.51
1790.85	99.5
1790.85	99.49
1790.85	99.48
1791.16	99.5
1791.16	99.51
1791.16	99.52
1791.16	99.53
1791.24	99.5
1791.24	99.49
1791.24	99.48
1791.24	99.47
1791.99	99.48
1795.85	99.48
1795.85	99.47
1796.23	99.47
1796.23	99.46
1796.23	99.45
1796.59	99.47
1796.59	99.48
1798.12	99.47
1798.12	99.46
1800.4	99.46
1800.82	99.47
1800.82	99.48
1800.82	99.49
1809.81	99.47
1809.81	99.46
1810.3	99.47
1810.3	99.48
1810.3	99.49
1810.48	99.48
1810.48	99.49
1810.48	99.5
1810.48	99.51
1814.23	99.5
1814.23	99.51
1820.44	99.5
1820.44	99.49
1821.69	99.49
1821.69	99.48
1821.69	99.47
1827.38	99.48
1827.38	99.47
1828.12	99.47
1831.03	99.47
1831.03	99.46
1831.72	99.47
1831.72	99.46
1837.62	99.47
1837.62	99.46
1842.13	99.46
1842.13	99.45
1842.13	99.44
1842.54	99.45
1842.54	99.44
1842.54	99.43
1843.94	99.44
1843.94	99.43
1845.49	99.44
1845.49	99.43
1846.09	99.44
1846.09	99.43
1846.09	99.42
1850.48	99.43
1850.48	99.42
1852.03	99.43
1852.03	99.42
1854.52	99.43
1854.52	99.44
1854.74	99.44
1854.74	99.44
1854.74	99.45
1854.74	99.46
1855.89	99.44
1855.89	99.43
1855.89	99.42
1859.34	99.43
1859.34	99.42
1859.34	99.41
1860.64	99.43
1860.64	99.44
1861.18	99.42
1861.18	99.42
1861.18	99.41
1862.44	99.42
1864.23	99.43
1864.54	99.43
1864.54	99.44
1864.54	99.45
1865.12	99.44
1865.12	99.45
1865.12	99.46
1867.45	99.44
1867.45	99.43
1873.84	99.44
1873.84	99.43
1873.84	99.42
1876.09	99.44
